order_item_id,order_id,product_id,quantity,item_price,discount,profit
7634,3063,317,1,40672,0,2230
7635,3064,81,1,57337,100,2313
7636,3064,126,2,58277,10,7814
7637,3064,375,3,7767,100,7224
7638,3064,405,2,38963,0,7992
7639,3065,219,3,19911,100,1308
7640,3066,361,1,26513,100,4162
7641,3066,359,3,16272,100,8163
7642,3066,13,3,72181,0,8388
7643,3067,418,2,76359,100,5456
7644,3067,355,2,50930,50,2798
7645,3067,43,2,37281,0,8812
7646,3067,135,2,44189,10,4488
7647,3068,94,3,22759,10,12711
7648,3068,163,1,44396,10,1840
7649,3069,146,3,72976,0,1146
7650,3070,299,2,53620,0,3364
7651,3071,26,1,38860,0,683
7652,3071,197,2,77459,100,7296
7653,3072,72,2,72121,100,2012
7654,3072,41,2,4561,100,4890
7655,3072,277,2,25129,100,3934
7656,3073,207,2,75038,0,4876
7657,3073,138,2,36151,0,4064
7658,3073,313,3,57887,0,12165
7659,3074,475,2,9999,50,3468
7660,3074,106,1,42630,100,686
7661,3074,392,3,18366,100,6324
7662,3075,493,2,26945,100,186
7663,3075,355,1,50930,0,1399
7664,3075,358,2,23313,0,9854
7665,3076,464,3,74889,100,1470
7666,3076,28,1,77154,0,3672
7667,3076,344,1,2739,10,2325
7668,3076,411,1,67809,10,3903
7669,3077,181,1,9571,0,4232
7670,3077,384,1,40723,50,2567
7671,3077,225,2,937,0,6386
7672,3078,325,2,36530,0,4224
7673,3079,498,2,38329,50,2322
7674,3079,298,2,22553,0,3998
7675,3079,248,1,46780,100,3783
7676,3079,52,1,41342,10,1146
7677,3080,441,1,71894,0,1298
7678,3081,172,1,57001,10,2713
7679,3082,467,2,45325,0,8054
7680,3082,69,1,20879,0,1085
7681,3083,92,1,56890,100,3590
7682,3083,20,3,54162,50,5973
7683,3083,389,2,61389,50,1052
7684,3083,2,1,833,10,2300
7685,3084,485,3,28835,10,9744
7686,3085,202,2,12865,0,9632
7687,3086,6,1,9823,100,1909
7688,3086,460,1,10690,10,2299
7689,3086,125,2,16761,0,2486
7690,3087,261,1,79663,10,319
7691,3087,356,1,39851,0,3640
7692,3087,459,3,41629,50,5634
7693,3087,346,1,48508,50,2521
7694,3088,246,2,11051,100,5976
7695,3088,324,1,47739,50,4708
7696,3088,3,2,70532,50,8420
7697,3089,204,3,72373,100,14316
7698,3089,345,3,60168,10,13227
7699,3090,371,3,21353,10,10737
7700,3090,479,2,75472,10,2034
7701,3091,212,2,24883,0,6572
7702,3091,271,3,31929,10,7518
7703,3092,266,2,17143,0,8928
7704,3092,138,3,36151,50,6096
7705,3093,300,2,10659,100,2718
7706,3094,432,2,68812,0,6380
7707,3094,58,3,69199,50,8307
7708,3095,382,1,38120,100,1568
7709,3095,404,2,67505,0,6874
7710,3095,203,3,12181,100,7185
7711,3096,266,1,17143,10,4464
7712,3096,387,2,31751,0,8508
7713,3096,231,3,14132,0,7614
7714,3096,399,3,11391,0,204
7715,3097,486,2,26120,0,7468
7716,3098,191,2,74420,50,9910
7717,3098,249,1,49417,100,2272
7718,3098,365,2,54117,0,2898
7719,3099,175,1,64942,0,2910
7720,3099,359,3,16272,50,8163
7721,3100,253,3,74226,10,7890
7722,3101,299,3,53620,0,5046
7723,3101,316,3,61388,0,5775
7724,3102,369,3,24458,100,11613
7725,3102,424,2,44890,100,5580
7726,3102,497,2,53714,0,3066
7727,3102,222,2,59968,50,4964
7728,3103,136,1,71420,50,4437
7729,3103,274,3,12848,10,11352
7730,3103,311,2,1219,100,8804
7731,3104,438,3,57777,100,10641
7732,3104,490,2,38796,0,3548
7733,3105,18,3,52149,10,11769
7734,3105,356,2,39851,100,7280
7735,3105,173,1,26635,100,4631
7736,3105,213,2,38497,0,7956
7737,3106,34,1,33113,10,4422
7738,3106,470,1,53286,50,159
7739,3107,153,3,7361,10,3456
7740,3107,335,1,49210,100,2457
7741,3107,421,2,37790,50,9742
7742,3107,396,2,50072,100,8548
7743,3108,372,3,27188,100,12978
7744,3108,393,2,37062,50,4072
7745,3108,72,3,72121,10,3018
7746,3109,9,2,25572,0,5844
7747,3109,493,2,26945,50,186
7748,3109,371,1,21353,50,3579
7749,3110,233,2,14703,50,8478
7750,3110,353,3,52456,100,4629
7751,3110,104,1,59618,10,1690
7752,3111,422,1,78945,100,1706
7753,3111,18,2,52149,10,7846
7754,3111,241,1,43474,0,3384
7755,3112,317,1,40672,100,2230
7756,3112,375,1,7767,0,2408
7757,3112,387,3,31751,10,12762
7758,3112,30,2,52493,100,9234
7759,3113,213,2,38497,10,7956
7760,3113,276,3,4664,10,2160
7761,3113,411,1,67809,100,3903
7762,3113,242,2,36270,100,2928
7763,3114,64,2,20394,50,7318
7764,3115,478,2,23381,0,622
7765,3115,285,3,1221,10,14265
7766,3115,282,1,62998,10,3997
7767,3115,321,2,72620,0,5934
7768,3116,352,3,63595,100,14850
7769,3117,150,3,29447,100,14958
7770,3117,313,2,57887,10,8110
7771,3117,207,3,75038,10,7314
7772,3118,395,1,34858,0,428
7773,3118,211,3,59703,10,2895
7774,3118,400,1,29506,10,1549
7775,3119,141,3,57429,100,9411
7776,3119,52,3,41342,0,3438
7777,3119,181,3,9571,10,12696
7778,3120,52,1,41342,0,1146
7779,3120,336,3,40112,100,3132
7780,3120,51,2,55112,100,6606
7781,3120,230,2,64359,50,7088
7782,3121,496,2,73657,50,4936
7783,3122,346,1,48508,50,2521
7784,3122,34,3,33113,10,13266
7785,3123,141,3,57429,10,9411
7786,3123,322,3,4778,100,12759
7787,3123,215,1,4753,100,1072
7788,3123,359,2,16272,10,5442
7789,3124,37,3,55836,100,5079
7790,3124,77,2,52520,0,6048
7791,3124,23,1,76626,50,468
7792,3125,67,2,49818,0,4030
7793,3125,209,3,40875,0,645
7794,3125,215,2,4753,10,2144
7795,3125,426,1,2946,100,221
7796,3126,376,2,79614,10,4162
7797,3126,401,3,70080,50,13284
7798,3127,428,3,69824,10,2904
7799,3127,385,2,18888,10,4856
7800,3127,82,3,42618,0,8400
7801,3127,267,1,31880,100,4616
7802,3128,481,2,62094,10,6650
7803,3128,163,1,44396,0,1840
7804,3129,9,3,25572,100,8766
7805,3129,64,2,20394,10,7318
7806,3130,496,3,73657,100,7404
7807,3131,362,2,46821,50,4272
7808,3131,359,1,16272,100,2721
7809,3131,361,2,26513,0,8324
7810,3132,72,1,72121,50,1006
7811,3132,210,1,5170,0,784
7812,3132,160,3,19678,0,14052
7813,3133,448,1,50727,10,2371
7814,3133,213,1,38497,10,3978
7815,3133,462,1,79833,10,900
7816,3133,188,2,18188,10,7350
7817,3134,73,2,28822,50,1692
7818,3134,348,3,60962,100,12681
7819,3134,365,3,54117,100,4347
7820,3134,428,1,69824,100,968
7821,3135,290,1,78838,50,1502
7822,3135,21,2,22004,0,3168
7823,3136,50,2,11441,100,5194
7824,3136,177,2,60713,100,4074
7825,3136,150,2,29447,100,9972
7826,3136,46,2,45103,0,3702
7827,3137,418,1,76359,0,2728
7828,3138,142,2,3230,10,1098
7829,3138,163,1,44396,10,1840
7830,3138,167,1,41471,100,798
7831,3138,52,1,41342,0,1146
7832,3139,353,1,52456,100,1543
7833,3140,495,1,21610,0,4516
7834,3140,143,2,63843,0,2002
7835,3140,311,1,1219,0,4402
7836,3141,469,2,20461,0,3858
7837,3142,462,1,79833,10,900
7838,3142,105,1,24573,50,4331
7839,3143,184,3,2388,10,2583
7840,3143,404,1,67505,10,3437
7841,3144,66,2,10783,0,9076
7842,3144,70,2,42423,50,7282
7843,3144,29,3,57705,10,2421
7844,3145,218,2,56165,0,3580
7845,3145,330,1,79863,100,1286
7846,3145,404,3,67505,100,10311
7847,3145,364,3,72794,50,4533
7848,3146,461,1,69622,10,3331
7849,3146,476,1,16297,10,2958
7850,3146,379,2,23662,10,9338
7851,3146,78,1,9944,100,1262
7852,3147,167,1,41471,100,798
7853,3147,273,3,37905,0,13362
7854,3148,138,1,36151,100,2032
7855,3148,334,3,51268,100,1737
7856,3149,237,1,56315,0,3442
7857,3150,173,3,26635,0,13893
7858,3150,423,2,40377,0,598
7859,3151,290,2,78838,100,3004
7860,3151,145,3,3154,50,5454
7861,3151,18,2,52149,10,7846
7862,3152,383,3,55163,50,5478
7863,3152,65,2,79888,100,822
7864,3152,13,3,72181,10,8388
7865,3153,136,3,71420,50,13311
7866,3153,389,3,61389,0,1578
7867,3154,481,1,62094,0,3325
7868,3154,251,3,2283,50,13299
7869,3154,466,1,24372,0,2330
7870,3154,404,3,67505,50,10311
7871,3155,485,3,28835,50,9744
7872,3155,339,3,76361,50,6345
7873,3155,9,2,25572,50,5844
7874,3155,303,2,45878,100,746
7875,3156,424,3,44890,50,8370
7876,3156,247,2,20709,10,6718
7877,3156,353,3,52456,50,4629
7878,3157,414,3,40638,0,5622
7879,3157,305,2,2792,100,9856
7880,3157,485,2,28835,10,6496
7881,3157,379,3,23662,10,14007
7882,3158,440,3,27873,50,1659
7883,3158,347,3,65211,10,573
7884,3158,364,2,72794,50,3022
7885,3159,320,3,52659,50,10866
7886,3159,27,1,67679,100,4533
7887,3159,115,3,12295,50,7908
7888,3160,414,3,40638,0,5622
7889,3160,155,2,25518,10,8296
7890,3161,85,3,46582,0,4314
7891,3161,303,2,45878,10,746
7892,3161,231,3,14132,10,7614
7893,3162,58,3,69199,100,8307
7894,3162,64,1,20394,100,3659
7895,3162,429,3,19619,0,3645
7896,3163,258,2,7046,10,1718
7897,3163,313,1,57887,10,4055
7898,3163,212,3,24883,10,9858
7899,3164,456,2,53220,50,7084
7900,3164,368,3,46933,100,3150
7901,3165,102,1,19417,100,1138
7902,3166,304,2,25679,0,4600
7903,3166,120,1,79933,50,2945
7904,3166,440,3,27873,50,1659
7905,3166,128,2,60333,50,7438
7906,3167,144,2,9619,0,5748
7907,3167,322,1,4778,100,4253
7908,3167,237,1,56315,100,3442
7909,3168,41,2,4561,0,4890
7910,3168,212,2,24883,100,6572
7911,3169,132,2,26876,10,3106
7912,3170,443,1,474,100,3707
7913,3170,166,1,76967,10,201
7914,3170,174,3,27319,10,13788
7915,3170,171,1,66791,10,4223
7916,3171,167,3,41471,100,2394
7917,3171,315,3,59032,10,8193
7918,3171,226,2,44486,100,8620
7919,3172,61,3,1837,100,2409
7920,3173,409,2,73976,50,1886
7921,3173,257,2,48623,10,1520
7922,3173,320,2,52659,50,7244
7923,3173,177,3,60713,100,6111
7924,3174,118,2,25268,0,5396
7925,3174,438,1,57777,100,3547
7926,3174,107,1,79446,50,2127
7927,3175,359,1,16272,0,2721
7928,3175,357,2,19755,50,7712
7929,3176,427,2,52058,10,1300
7930,3176,281,1,3138,0,2399
7931,3177,23,1,76626,100,468
7932,3177,264,3,23057,0,3618
7933,3177,271,3,31929,100,7518
7934,3178,116,1,22774,50,115
7935,3178,100,3,22658,10,11316
7936,3178,296,2,446,0,6618
7937,3178,267,2,31880,50,9232
7938,3179,429,3,19619,50,3645
7939,3180,242,2,36270,100,2928
7940,3181,268,2,50050,0,984
7941,3181,430,2,18243,100,408
7942,3181,302,1,34511,0,198
7943,3181,24,2,74486,100,7982
7944,3182,201,1,29953,10,2658
7945,3182,457,2,40591,10,8874
7946,3183,84,2,17019,10,6830
7947,3183,190,1,71817,10,3129
7948,3183,284,3,42166,50,3393
7949,3184,373,2,29522,100,6074
7950,3184,237,2,56315,0,6884
7951,3185,416,1,78244,50,1205
7952,3185,137,3,32642,100,8604
7953,3186,227,3,12826,50,1845
7954,3186,147,1,75826,50,1731
7955,3186,324,3,47739,10,14124
7956,3186,451,2,50983,100,3634
7957,3187,162,2,24125,50,5330
7958,3187,58,1,69199,50,2769
7959,3187,375,3,7767,50,7224
7960,3187,421,1,37790,100,4871
7961,3188,82,2,42618,50,5600
7962,3188,408,3,55393,0,6579
7963,3189,222,3,59968,50,7446
7964,3189,172,1,57001,50,2713
7965,3190,79,1,55328,50,873
7966,3191,44,3,6142,10,96
7967,3191,396,2,50072,50,8548
7968,3191,308,3,54254,100,2358
7969,3191,374,3,5161,100,6075
7970,3192,278,1,15404,0,2456
7971,3192,348,2,60962,0,8454
7972,3192,157,3,10062,50,3450
7973,3193,383,2,55163,50,3652
7974,3193,135,3,44189,0,6732
7975,3193,466,2,24372,50,4660
7976,3193,482,3,51513,10,5382
7977,3194,497,1,53714,10,1533
7978,3194,31,2,69623,0,5116
7979,3195,325,2,36530,50,4224
7980,3195,380,2,64807,100,8488
7981,3195,339,2,76361,50,4230
7982,3196,149,2,36967,0,7252
7983,3196,460,2,10690,0,4598
7984,3197,93,1,2103,100,3215
7985,3198,16,3,7175,100,1785
7986,3199,212,3,24883,0,9858
7987,3199,381,2,74552,0,7890
7988,3199,64,1,20394,50,3659
7989,3200,98,1,31767,50,2511
7990,3200,219,1,19911,0,436
7991,3200,486,1,26120,10,3734
7992,3201,203,1,12181,100,2395
7993,3201,412,3,39720,10,10986
7994,3201,427,3,52058,0,1950
7995,3201,336,3,40112,10,3132
7996,3202,147,1,75826,10,1731
7997,3203,430,2,18243,50,408
7998,3203,414,2,40638,0,3748
7999,3203,98,3,31767,100,7533
8000,3203,478,3,23381,50,933
8001,3204,395,1,34858,0,428
8002,3205,181,3,9571,100,12696
8003,3205,33,2,11669,50,1284
8004,3206,65,2,79888,0,822
8005,3206,367,3,38212,50,13551
8006,3206,391,2,20914,50,2690
8007,3206,22,1,36787,10,3807
8008,3207,476,2,16297,0,5916
8009,3207,119,2,32721,50,6378
8010,3207,418,3,76359,100,8184
8011,3208,29,1,57705,0,807
8012,3208,215,1,4753,10,1072
8013,3209,101,3,45779,0,14853
8014,3209,221,2,35804,100,1044
8015,3209,198,3,72380,10,12954
8016,3209,113,2,58168,10,8886
8017,3210,439,3,47902,10,9354
8018,3210,493,3,26945,0,279
8019,3210,461,2,69622,10,6662
8020,3210,250,1,70529,0,947
8021,3211,149,3,36967,50,10878
8022,3211,454,3,43298,10,11433
8023,3211,132,1,26876,50,1553
8024,3212,157,2,10062,0,2300
8025,3212,17,3,69537,50,9702
8026,3212,125,3,16761,0,3729
8027,3213,289,1,13979,10,3062
8028,3214,380,2,64807,50,8488
8029,3214,180,3,67872,10,11535
8030,3214,131,2,47516,50,74
8031,3214,149,1,36967,50,3626
8032,3215,241,3,43474,100,10152
8033,3216,297,3,28839,100,4689
8034,3216,406,3,36169,0,1626
8035,3216,66,3,10783,0,13614
8036,3216,169,3,31552,100,11067
8037,3217,192,3,52945,0,408
8038,3218,216,1,36838,100,4091
8039,3219,449,3,20197,50,2352
8040,3219,402,3,46099,10,13980
8041,3219,33,2,11669,0,1284
8042,3220,99,1,42055,0,3877
8043,3220,381,1,74552,100,3945
8044,3220,83,3,18712,100,3738
8045,3221,5,1,69954,10,940
8046,3221,152,2,31476,0,2482
8047,3222,23,2,76626,0,936
8048,3222,4,1,53904,50,1174
8049,3222,198,2,72380,100,8636
8050,3222,320,3,52659,50,10866
8051,3223,266,3,17143,10,13392
8052,3224,219,3,19911,50,1308
8053,3224,208,1,1458,50,4795
8054,3225,214,1,75747,10,4235
8055,3225,211,2,59703,0,1930
8056,3225,415,3,38125,10,750
8057,3225,381,1,74552,50,3945
8058,3226,310,3,41811,0,6219
8059,3226,141,2,57429,0,6274
8060,3227,90,1,49357,10,2616
8061,3228,183,3,43593,10,4818
8062,3228,167,3,41471,50,2394
8063,3229,495,3,21610,0,13548
8064,3229,96,2,25946,50,2224
8065,3229,111,1,74249,0,3951
8066,3229,461,2,69622,10,6662
8067,3230,22,2,36787,100,7614
8068,3230,268,1,50050,100,492
8069,3230,227,1,12826,10,615
8070,3231,356,3,39851,100,10920
8071,3231,266,1,17143,50,4464
8072,3231,88,1,76838,100,3799
8073,3232,323,3,4250,10,11241
8074,3233,299,3,53620,50,5046
8075,3233,269,3,37810,50,894
8076,3233,222,1,59968,50,2482
8077,3233,478,3,23381,50,933
8078,3234,202,2,12865,10,9632
8079,3235,85,1,46582,100,1438
8080,3235,128,1,60333,50,3719
8081,3236,47,3,14663,50,9531
8082,3237,170,3,68374,0,9528
8083,3237,485,1,28835,100,3248
8084,3238,376,3,79614,50,6243
8085,3239,296,3,446,100,9927
8086,3240,116,3,22774,0,345
8087,3240,50,2,11441,50,5194
8088,3241,63,1,68851,100,3538
8089,3241,297,3,28839,10,4689
8090,3241,341,1,58822,0,1581
8091,3242,73,3,28822,10,2538
8092,3242,274,2,12848,100,7568
8093,3242,382,1,38120,10,1568
8094,3243,489,3,34843,100,1902
8095,3243,465,1,54446,100,2314
8096,3244,488,3,65334,0,2505
8097,3244,102,2,19417,0,2276
8098,3244,153,2,7361,50,2304
8099,3245,475,2,9999,100,3468
8100,3245,390,1,74629,100,1788
8101,3245,288,3,12989,50,3195
8102,3246,329,3,59230,10,249
8103,3246,428,2,69824,50,1936
8104,3246,295,1,20578,100,3965
8105,3246,433,2,60397,10,3824
8106,3247,438,2,57777,10,7094
8107,3247,227,1,12826,0,615
8108,3247,452,1,79845,50,2970
8109,3247,213,3,38497,50,11934
8110,3248,86,1,70716,0,1598
8111,3248,265,2,57941,100,9550
8112,3249,279,1,61527,10,1735
8113,3250,96,1,25946,100,1112
8114,3251,311,3,1219,0,13206
8115,3251,433,1,60397,100,1912
8116,3252,33,2,11669,10,1284
8117,3252,270,1,24441,50,4942
8118,3252,174,2,27319,100,9192
8119,3253,499,3,64373,100,5118
8120,3254,131,2,47516,0,74
8121,3255,261,3,79663,0,957
8122,3255,144,1,9619,100,2874
8123,3255,491,2,9835,100,6678
8124,3256,215,2,4753,10,2144
8125,3256,385,2,18888,10,4856
8126,3256,320,1,52659,0,3622
8127,3257,315,3,59032,50,8193
8128,3257,461,3,69622,100,9993
8129,3257,292,2,16677,10,7592
8130,3258,79,3,55328,0,2619
8131,3259,325,2,36530,50,4224
8132,3259,163,2,44396,50,3680
8133,3259,345,1,60168,0,4409
8134,3260,312,2,18939,0,3718
8135,3260,129,2,9978,100,610
8136,3261,486,3,26120,50,11202
8137,3261,333,2,16042,0,4928
8138,3261,319,2,43497,50,9374
8139,3261,57,3,41660,0,4464
8140,3262,241,1,43474,50,3384
8141,3263,66,1,10783,0,4538
8142,3264,474,1,55327,50,1014
8143,3264,194,3,32045,10,12276
8144,3264,365,1,54117,50,1449
8145,3265,43,1,37281,50,4406
8146,3265,248,3,46780,100,11349
8147,3266,439,2,47902,50,6236
8148,3266,446,3,68725,100,10443
8149,3266,327,2,28076,100,3932
8150,3267,25,3,24148,0,4068
8151,3267,27,1,67679,10,4533
8152,3267,482,3,51513,100,5382
8153,3267,494,3,48226,100,9333
8154,3268,489,3,34843,50,1902
8155,3268,104,2,59618,50,3380
8156,3268,88,1,76838,100,3799
8157,3268,361,1,26513,10,4162
8158,3269,132,1,26876,50,1553
8159,3269,275,2,72657,10,5820
8160,3269,87,2,8815,50,2218
8161,3269,487,2,7278,50,7136
8162,3270,298,3,22553,10,5997
8163,3270,409,1,73976,100,943
8164,3271,437,3,32483,50,2619
8165,3271,192,2,52945,10,272
8166,3271,202,1,12865,100,4816
8167,3272,243,1,24981,0,333
8168,3272,468,3,7157,50,13239
8169,3273,180,3,67872,100,11535
8170,3273,322,3,4778,100,12759
8171,3273,194,2,32045,50,8184
8172,3274,381,3,74552,50,11835
8173,3274,203,3,12181,0,7185
8174,3274,92,3,56890,10,10770
8175,3274,16,1,7175,10,595
8176,3275,40,3,41630,0,7911
8177,3276,479,1,75472,100,1017
8178,3276,388,1,53489,10,1432
8179,3276,136,3,71420,50,13311
8180,3277,69,1,20879,100,1085
8181,3278,193,2,29359,10,142
8182,3279,405,1,38963,50,3996
8183,3280,10,1,37199,0,3495
8184,3281,142,2,3230,50,1098
8185,3281,186,1,23225,50,3047
8186,3281,44,2,6142,10,64
8187,3282,481,1,62094,100,3325
8188,3282,204,1,72373,0,4772
8189,3282,205,1,36496,50,4027
8190,3282,16,3,7175,100,1785
8191,3283,490,2,38796,10,3548
8192,3283,18,3,52149,50,11769
8193,3283,202,1,12865,50,4816
8194,3283,353,3,52456,10,4629
8195,3284,494,3,48226,0,9333
8196,3284,140,2,3840,100,2662
8197,3284,388,1,53489,50,1432
8198,3285,341,3,58822,10,4743
8199,3285,126,2,58277,100,7814
8200,3285,104,3,59618,100,5070
8201,3286,47,1,14663,50,3177
8202,3286,348,1,60962,50,4227
8203,3286,94,3,22759,0,12711
8204,3287,297,1,28839,0,1563
8205,3287,334,2,51268,10,1158
8206,3288,96,2,25946,100,2224
8207,3288,478,3,23381,10,933
8208,3288,330,3,79863,10,3858
8209,3289,439,1,47902,10,3118
8210,3289,250,3,70529,10,2841
8211,3289,138,2,36151,10,4064
8212,3290,323,3,4250,0,11241
8213,3290,211,3,59703,0,2895
8214,3290,165,3,47506,0,5739
8215,3290,314,1,332,0,903
8216,3291,17,2,69537,50,6468
8217,3291,53,3,8427,0,9219
8218,3292,192,1,52945,0,136
8219,3292,175,3,64942,50,8730
8220,3293,271,2,31929,0,5012
8221,3293,472,3,46534,50,14319
8222,3293,162,1,24125,100,2665
8223,3294,464,2,74889,10,980
8224,3294,85,1,46582,100,1438
8225,3294,180,1,67872,10,3845
8226,3295,323,3,4250,10,11241
8227,3295,244,2,22185,0,5470
8228,3295,241,2,43474,100,6768
8229,3296,243,2,24981,100,666
8230,3296,189,1,23600,100,3146
8231,3297,349,3,27083,50,6444
8232,3298,99,1,42055,50,3877
8233,3298,80,2,3368,50,6482
8234,3298,4,3,53904,10,3522
8235,3298,37,2,55836,100,3386
8236,3299,60,1,66102,10,1262
8237,3299,491,1,9835,0,3339
8238,3300,157,1,10062,50,1150
8239,3301,143,3,63843,100,3003
8240,3301,106,2,42630,50,1372
8241,3302,354,3,76997,10,6762
8242,3302,413,1,72677,100,64
8243,3302,63,3,68851,10,10614
8244,3302,49,2,29288,100,2774
8245,3303,275,1,72657,100,2910
8246,3303,487,3,7278,100,10704
8247,3303,213,1,38497,100,3978
8248,3304,236,2,61080,100,4230
8249,3304,60,1,66102,0,1262
8250,3304,488,1,65334,50,835
8251,3305,86,2,70716,10,3196
8252,3306,443,1,474,100,3707
8253,3306,35,1,66927,0,432
8254,3307,23,2,76626,10,936
8255,3307,294,1,14187,0,993
8256,3308,382,1,38120,0,1568
8257,3308,248,2,46780,10,7566
8258,3308,87,1,8815,10,1109
8259,3308,339,1,76361,50,2115
8260,3309,168,2,51377,50,7474
8261,3309,264,2,23057,100,2412
8262,3310,86,2,70716,10,3196
8263,3310,400,3,29506,50,4647
8264,3310,414,2,40638,10,3748
8265,3311,62,2,69791,100,6478
8266,3311,339,3,76361,0,6345
8267,3312,7,3,32122,100,7704
8268,3312,305,2,2792,100,9856
8269,3312,287,1,52975,100,3564
8270,3313,240,1,56771,100,202
8271,3314,179,1,17426,10,2078
8272,3314,389,1,61389,10,526
8273,3314,12,2,75075,10,9580
8274,3314,427,3,52058,100,1950
8275,3315,1,1,69585,50,4755
8276,3315,397,1,25594,0,3582
8277,3315,29,2,57705,50,1614
8278,3315,397,1,25594,10,3582
8279,3316,98,3,31767,100,7533
8280,3316,479,2,75472,10,2034
8281,3316,352,3,63595,50,14850
8282,3316,390,3,74629,100,5364
8283,3317,203,2,12181,10,4790
8284,3318,293,3,59506,10,11175
8285,3318,330,2,79863,0,2572
8286,3319,5,3,69954,50,2820
8287,3319,171,1,66791,100,4223
8288,3319,311,3,1219,50,13206
8289,3320,186,1,23225,100,3047
8290,3321,294,1,14187,0,993
8291,3321,3,1,70532,100,4210
8292,3321,151,2,56287,100,9652
8293,3321,135,1,44189,0,2244
8294,3322,67,3,49818,50,6045
8295,3322,225,1,937,100,3193
8296,3323,356,2,39851,50,7280
8297,3324,110,1,32389,10,3054
8298,3324,244,3,22185,50,8205
8299,3325,35,1,66927,100,432
8300,3326,8,1,13280,50,2052
8301,3326,380,1,64807,50,4244
8302,3326,423,1,40377,50,299
8303,3326,47,1,14663,0,3177
8304,3327,440,1,27873,50,553
8305,3328,154,3,71748,100,5304
8306,3328,235,1,77281,10,3151
8307,3329,207,2,75038,0,4876
8308,3330,327,1,28076,100,1966
8309,3330,297,1,28839,50,1563
8310,3330,448,3,50727,10,7113
8311,3330,62,1,69791,10,3239
8312,3331,85,1,46582,0,1438
8313,3331,431,1,27542,0,2477
8314,3331,443,3,474,0,11121
8315,3331,138,2,36151,10,4064
8316,3332,26,2,38860,50,1366
8317,3332,139,2,24538,10,9610
8318,3332,43,3,37281,10,13218
8319,3332,116,2,22774,10,230
8320,3333,304,1,25679,50,2300
8321,3334,94,1,22759,0,4237
8322,3334,224,1,47240,100,1582
8323,3334,337,3,7164,50,12015
8324,3335,317,1,40672,10,2230
8325,3336,100,3,22658,50,11316
8326,3336,384,3,40723,50,7701
8327,3336,146,1,72976,0,382
8328,3336,404,2,67505,0,6874
8329,3337,270,1,24441,50,4942
8330,3338,17,2,69537,100,6468
8331,3338,138,3,36151,10,6096
8332,3339,303,2,45878,50,746
8333,3339,220,2,65241,0,6768
8334,3339,213,1,38497,50,3978
8335,3339,186,1,23225,0,3047
8336,3340,396,2,50072,10,8548
8337,3341,186,3,23225,0,9141
8338,3341,149,2,36967,10,7252
8339,3341,344,2,2739,100,4650
8340,3342,214,3,75747,100,12705
8341,3342,453,2,76146,10,6106
8342,3342,65,2,79888,10,822
8343,3342,56,2,17094,0,1612
8344,3343,426,1,2946,100,221
8345,3343,257,3,48623,50,2280
8346,3343,130,2,22596,0,3528
8347,3344,447,2,20312,50,3936
8348,3345,168,3,51377,50,11211
8349,3345,176,3,42878,0,11400
8350,3345,328,2,6324,100,2334
8351,3345,292,1,16677,0,3796
8352,3346,272,3,8375,50,387
8353,3346,127,3,40302,10,11079
8354,3346,320,3,52659,100,10866
8355,3347,493,1,26945,0,93
8356,3348,419,3,30608,50,10923
8357,3348,104,3,59618,100,5070
8358,3349,433,1,60397,10,1912
8359,3349,148,1,69418,0,3407
8360,3350,209,1,40875,10,215
8361,3350,419,1,30608,10,3641
8362,3350,133,2,36791,100,4964
8363,3350,141,1,57429,0,3137
8364,3351,310,3,41811,0,6219
8365,3352,184,3,2388,0,2583
8366,3352,162,2,24125,10,5330
8367,3352,111,3,74249,100,11853
8368,3353,365,3,54117,50,4347
8369,3353,418,1,76359,0,2728
8370,3353,221,2,35804,50,1044
8371,3353,10,3,37199,50,10485
8372,3354,401,2,70080,0,8856
8373,3354,291,2,3799,100,9650
8374,3354,449,3,20197,100,2352
8375,3355,130,2,22596,10,3528
8376,3355,395,1,34858,100,428
8377,3356,51,1,55112,0,3303
8378,3356,344,2,2739,100,4650
8379,3357,83,1,18712,50,1246
8380,3357,111,1,74249,100,3951
8381,3358,257,2,48623,50,1520
8382,3358,340,1,45929,10,3244
8383,3358,57,3,41660,10,4464
8384,3358,303,3,45878,0,1119
8385,3359,192,1,52945,50,136
8386,3359,422,3,78945,0,5118
8387,3359,154,2,71748,10,3536
8388,3359,36,1,62857,50,4523
8389,3360,359,1,16272,10,2721
8390,3360,107,1,79446,0,2127
8391,3360,50,3,11441,50,7791
8392,3361,76,3,68246,10,10233
8393,3361,195,2,76580,100,5888
8394,3361,53,1,8427,50,3073
8395,3362,466,3,24372,0,6990
8396,3363,368,2,46933,0,2100
8397,3363,134,3,51435,50,723
8398,3363,341,2,58822,0,3162
8399,3364,47,1,14663,50,3177
8400,3364,190,2,71817,10,6258
8401,3364,47,2,14663,50,6354
8402,3364,172,2,57001,100,5426
8403,3365,452,1,79845,10,2970
8404,3365,281,3,3138,10,7197
8405,3365,211,3,59703,0,2895
8406,3366,31,2,69623,10,5116
8407,3367,306,2,10873,0,8626
8408,3367,398,3,11551,10,8664
8409,3367,312,1,18939,10,1859
8410,3367,205,3,36496,100,12081
8411,3368,458,2,29011,100,8632
8412,3369,159,1,60936,50,3870
8413,3369,410,1,53376,50,4648
8414,3370,485,2,28835,50,6496
